,recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
8561,315691,1988-09-28,1,HF,1,0,0,0,1,0,1963-10-12,24,8943.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0
8562,315694,1989-09-14,1,PR,1,0,1,1,0,0,1956-05-19,33,28380.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,0,1.0
8563,315697,1989-01-05,1,OK,1,0,1,1,0,0,1965-03-30,23,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,1.0
8564,315698,1989-02-23,1,SM,1,0,1,0,1,0,1932-02-07,57,3595.0,12733.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0
8565,315700,1988-09-09,0,CV,0,0,0,1,0,0,1966-05-01,22,282.0,1180.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8566,315701,1989-05-30,1,NE,0,1,1,0,0,1,1951-12-06,37,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1.0
8567,315703,1988-03-24,1,LC,0,1,1,0,0,1,1957-12-05,30,16689.0,2471.0,0.33528507,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8568,315704,1988-09-23,1,HF,0,0,1,0,0,1,1935-07-13,53,8961.0,4103.911,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0.40733594
8569,315707,1988-10-17,1,NE,1,1,0,1,0,0,1960-01-04,28,16286.0,900.0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,1.0
8570,315708,1989-04-21,1,NE,1,0,0,1,0,0,1967-02-20,22,18646.0,67.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
8571,315712,1989-06-02,1,IN,0,0,1,0,1,0,1963-10-10,25,31878.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
8572,315713,1988-08-08,1,MN,1,0,0,1,0,0,1952-11-12,35,8013.0,550.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
8573,315714,1989-06-09,0,PR,0,0,1,0,0,1,1961-09-07,27,3741.0,4103.911,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.0
8574,315719,1989-09-08,1,PR,1,0,0,1,0,0,1961-05-27,28,47061.0,2444.656,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0.5332298
8575,315720,1988-08-02,0,CV,0,0,0,0,0,1,1948-11-25,39,21151.0,2444.656,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0.0
8576,315723,1988-08-10,0,IN,0,0,0,0,1,0,1958-05-11,30,40770.0,2444.656,0.21116078,0.11530664,0.71640396,0,0,0,0,1,0,0,0,0.5332298
8577,315724,1988-01-21,1,PR,1,0,1,0,0,1,1944-07-16,43,0.0,208.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
8578,315725,1989-01-20,0,SM,0,0,0,1,0,0,1946-10-18,42,29836.0,6200.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8579,315727,1988-10-04,0,CC,0,0,1,0,1,0,1942-06-29,46,19279.0,1000.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,1.0
8580,315734,1989-04-25,1,NE,1,0,0,1,0,0,1943-12-09,45,1788.0,5200.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0
8581,315737,1988-05-18,1,SM,1,0,1,1,0,0,1960-11-19,27,17262.0,6000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0
8582,315741,1988-01-28,1,LC,1,0,0,0,0,1,1960-12-11,27,32807.0,4866.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8583,315742,1988-10-13,1,CV,1,0,0,0,0,1,1951-10-08,37,43808.0,2444.656,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0.5332298
8584,315743,1988-06-08,1,CI,1,0,1,0,0,1,1965-12-23,22,3432.0,12500.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8585,315744,1988-09-26,1,PR,0,0,1,0,1,0,1961-10-09,26,9333.0,4103.911,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0.40733594
8586,315745,1988-10-06,1,IN,0,0,0,0,0,1,1946-12-13,41,32134.0,3000.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8587,315746,1988-08-12,1,IN,0,0,1,0,1,0,1953-04-10,35,10842.0,4500.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0.0
8588,315747,1988-12-21,0,CC,0,0,1,1,0,0,1965-03-21,23,25015.0,5120.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1,0.0
8589,315748,1988-06-10,1,IN,0,1,0,0,0,1,1960-12-19,27,9813.0,2444.656,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.5332298
8590,315750,1988-05-27,1,CC,1,1,0,0,0,1,1962-11-27,25,16391.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
8591,315752,1989-06-16,1,NE,1,0,1,1,0,0,1958-01-22,31,18849.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
8592,315754,1988-02-24,0,IN,0,0,1,0,1,0,1954-12-31,33,13948.0,2000.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
8593,315757,1988-12-21,1,NE,0,1,0,1,0,0,1959-07-07,29,2955.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
8594,315758,1987-12-31,1,CC,1,0,1,0,0,1,1957-07-31,30,37788.0,3329.0,0.0,0.0,0.68767726,0,1,0,0,1,0,0,1,0.0
8595,315762,1989-03-31,0,MN,0,0,0,0,1,0,1958-08-27,30,40278.0,1500.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
8596,315764,1989-06-14,1,NE,0,0,0,0,0,1,1941-02-07,48,23127.0,4386.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0.0
8597,315766,1988-09-20,1,MN,1,0,0,0,1,0,1921-12-27,66,1680.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0
8598,315767,1989-04-20,1,CI,1,0,1,1,0,0,1965-09-27,23,27793.0,5250.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8599,315768,1988-12-01,0,JK,1,1,0,1,0,0,1963-01-09,25,12312.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
8600,315769,1988-09-08,0,SM,0,0,0,0,1,0,1961-05-12,27,24573.0,4179.0,0.21116078,0.0,0.0,0,0,0,1,0,0,0,0,0.0
8601,315770,1988-11-04,1,CC,0,1,0,0,1,0,1963-07-14,25,51606.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,1.0
8602,315771,1989-02-23,1,CI,1,1,0,0,1,0,1963-04-03,25,20092.0,6000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8603,315773,1988-09-13,1,CI,1,0,1,0,1,0,1947-09-29,40,4728.0,6000.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8604,315774,1988-11-17,0,CV,0,0,0,0,1,0,1962-05-09,26,33933.0,2600.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0
8605,315775,1988-11-04,1,LC,1,0,1,0,1,0,1960-03-16,28,25859.0,4000.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
8606,315778,1988-04-15,1,JK,1,1,0,0,1,0,1956-06-25,31,5085.0,2100.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0.0
8607,315784,1988-07-27,0,CI,0,1,0,1,0,0,1956-01-02,32,1251.0,2444.656,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.5332298
8608,315785,1988-05-17,0,HF,0,0,1,0,0,1,1965-08-11,22,28804.0,8000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0
8609,315787,1989-07-28,1,IN,0,0,0,0,0,1,1952-12-20,36,11321.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,1.0
8610,315789,1989-01-23,0,MN,0,0,1,0,1,0,1966-01-02,23,24746.0,1000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
8611,315790,1989-04-19,1,NE,1,0,0,1,0,0,1956-05-31,32,14549.0,8000.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0.0
8612,315793,1988-08-03,1,IN,0,0,0,0,1,0,1921-12-18,66,3164.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0
8613,315794,1989-04-10,1,CI,1,0,0,1,0,0,1945-12-28,43,13285.0,1240.0,1.0,0.0,1.0,1,0,0,0,0,1,0,0,0.0
8614,315797,1988-02-29,1,IN,1,0,1,0,1,0,1963-03-21,24,9105.0,4500.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0.0
8615,315799,1987-12-18,1,IN,0,0,1,0,0,1,1932-05-08,55,3906.0,4103.911,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1.0
8616,315800,1988-10-26,0,IN,0,0,1,0,1,0,1956-08-25,32,640.0,1200.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0
8617,315802,1989-01-24,1,OK,0,1,0,1,0,0,1950-02-25,38,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,1,1.0
8618,315803,1988-06-20,0,SM,0,0,1,0,1,0,1962-03-20,26,33035.0,3000.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0
8619,315804,1989-07-14,0,IN,0,0,1,0,0,1,1956-01-02,33,4966.0,3000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
8620,315806,1988-09-19,0,CC,0,0,0,0,1,0,1966-02-13,22,25707.0,1400.0,1.0,0.0,1.0,0,1,1,0,0,0,0,1,1.0
8621,315807,1988-01-08,0,IN,0,0,0,1,0,0,1964-01-07,24,142.0,800.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
8622,315810,1988-04-07,0,IN,0,0,0,0,1,0,1927-07-28,60,20515.0,2444.656,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0.0
8623,315811,1988-03-18,1,CV,0,0,0,0,1,0,1962-06-13,25,8994.0,2000.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
8624,315812,1988-08-03,1,HF,0,0,1,0,0,1,1954-11-29,33,652.0,8000.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0.0
8625,315813,1988-09-20,1,CC,1,0,1,0,1,0,1960-11-13,27,7428.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
8626,315819,1989-04-28,0,IN,0,0,0,0,0,1,1960-11-20,28,0.0,3000.0,1.0,0.0,1.0,0,0,0,1,0,0,0,1,0.5332298
8627,315820,1988-06-29,0,IN,0,0,0,0,1,0,1961-02-16,27,11142.0,4000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8628,315821,1988-04-18,1,JK,1,1,0,0,1,0,1955-03-22,33,13816.0,3227.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
8629,315822,1988-06-14,0,HF,0,0,1,0,0,1,1965-03-14,23,66942.0,30000.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
8630,315824,1988-11-21,1,PR,1,0,1,0,0,1,1965-05-15,23,44597.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0
8631,315826,1988-05-10,1,CV,1,0,0,0,1,0,1963-04-10,25,5114.0,2444.656,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0.5332298
8632,315831,1988-04-15,1,CV,0,0,1,0,0,1,1951-06-14,36,24521.0,25.0,1.0,1.0,0.68767726,1,0,0,0,0,1,0,1,0.0
8633,315832,1988-06-30,1,MD,1,1,0,1,0,0,1964-10-23,23,819.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
8634,315834,1989-07-07,1,IN,0,0,0,0,1,0,1966-10-16,22,1350.0,2026.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
8635,315835,1988-11-23,1,IN,1,0,1,0,0,1,1958-08-27,30,38400.0,4000.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1.0
8636,315836,1988-09-21,0,JK,0,0,1,0,1,0,1957-12-17,30,13638.0,11040.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,0.0
8637,315837,1988-10-11,0,JK,0,0,0,0,1,0,1948-03-15,40,15825.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0.0
8638,315838,1988-03-08,1,JK,1,0,0,0,1,0,1955-06-19,32,21798.0,2400.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0.0
8639,315839,1989-09-29,1,PR,0,1,0,0,0,1,1958-11-20,30,1692.0,0.0,0.0,1.0,1.0,0,1,0,0,1,0,0,0,1.0
8640,315840,1989-03-29,1,CI,1,1,1,0,1,0,1964-05-13,24,24798.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0
8641,315841,1988-03-02,1,CV,1,0,0,0,1,0,1961-07-18,26,12138.0,2100.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
8642,315843,1988-10-19,1,PR,1,0,1,1,0,0,1952-04-02,36,43748.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0
8643,315845,1989-01-25,1,NE,1,0,0,0,1,0,1959-05-01,29,8541.0,3033.0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0.5332298
8644,315846,1988-10-20,1,NE,1,0,1,1,0,0,1966-06-11,22,1819.0,400.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
8645,315848,1988-07-27,1,SM,1,0,1,0,1,0,1962-05-19,26,28363.0,5000.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8646,315849,1989-03-02,0,PR,0,1,0,1,0,0,1961-09-10,27,0.0,6984.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0.0
8647,315852,1989-02-16,1,SM,0,1,0,0,1,0,1959-12-28,29,30095.0,6000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
8648,315855,1989-05-17,1,IN,0,0,0,0,1,0,1942-08-05,46,11282.0,8000.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.0
8649,315859,1988-09-26,1,IN,0,0,0,0,1,0,1943-12-03,44,0.0,2444.656,1.0,0.0,0.71640396,0,0,0,0,0,1,0,1,1.0
8650,315864,1989-01-03,1,CC,1,0,1,0,0,1,1944-04-30,44,15327.0,0.0,0.33528507,0.0,1.0,0,0,0,0,0,1,0,0,1.0
8651,315865,1988-02-10,1,JK,1,1,0,0,0,1,1964-04-25,23,16763.0,4278.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
8652,315866,1989-04-03,0,NE,0,0,0,1,0,0,1951-04-12,37,750.0,902.0,0.0,1.0,1.0,1,0,0,0,0,1,0,1,1.0
8653,315868,1988-11-14,1,IN,0,1,0,0,1,0,1962-09-20,26,0.0,0.0,0.0,1.0,0.71640396,0,0,0,1,0,0,0,0,1.0
8654,315872,1989-07-28,0,IN,0,0,1,0,0,1,1960-06-07,29,22073.0,4000.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
8655,315874,1988-11-17,0,JC,0,1,0,1,0,0,1963-05-24,25,5776.0,2444.656,0.0,1.0,1.0,1,0,1,0,0,0,0,1,0.0
8656,315876,1988-01-15,0,CC,0,1,0,0,0,1,1960-09-23,27,31235.0,2000.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,1.0
8657,315877,1989-06-08,1,IN,0,0,0,0,1,0,1962-03-08,27,44721.0,2444.656,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8658,315878,1988-12-21,1,IN,1,0,1,0,1,0,1960-07-07,28,14934.0,1500.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
8659,315879,1988-10-27,0,JK,0,0,0,0,1,0,1957-05-03,31,4619.0,5.0,1.0,1.0,0.71640396,1,0,0,0,1,0,0,0,1.0
8660,315880,1989-02-10,1,OK,1,0,1,0,0,1,1963-02-16,25,62790.0,1200.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
8661,315882,1989-03-03,0,IN,0,0,0,0,0,1,1966-10-26,22,21006.0,8000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
8662,315884,1989-01-12,1,LC,1,0,1,0,0,1,1958-04-27,30,48511.0,11000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
8663,315888,1988-04-04,1,IN,1,0,1,0,0,1,1948-12-06,39,25319.0,4103.911,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.40733594
8664,315890,1988-10-06,0,HF,0,0,0,0,1,0,1949-01-20,39,18384.0,0.0,1.0,0.0,0.71640396,0,0,0,0,0,1,0,0,1.0
8665,315891,1988-09-12,0,LC,0,0,0,0,0,1,1966-02-24,22,21444.0,5500.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8666,315892,1989-09-20,1,LC,1,0,0,0,0,1,1964-01-21,25,44154.0,9600.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8667,315893,1988-04-13,0,JK,0,0,0,0,0,1,1965-11-09,22,0.0,0.0,1.0,0.0,0.71640396,1,0,1,0,0,0,0,0,1.0
8668,315894,1988-12-12,1,LC,1,0,0,0,0,1,1965-01-21,23,2652.0,2300.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
8669,315895,1988-09-01,0,CC,0,0,1,1,0,0,1961-03-02,27,0.0,4103.911,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
8670,315897,1988-08-26,1,OH,1,0,0,0,1,0,1944-06-28,44,20981.0,2444.656,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.5332298
8671,315899,1988-10-11,0,CV,0,0,0,0,1,0,1958-12-02,29,43325.0,2444.656,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
8672,315900,1988-05-05,0,MD,0,1,0,1,0,0,1961-05-29,26,837.0,2444.656,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.5332298
8673,315901,1989-01-23,0,PR,0,1,0,0,0,1,1947-04-10,41,36287.0,8000.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8674,315902,1988-09-30,1,OK,0,0,1,0,0,1,1913-05-20,75,4804.0,0.0,1.0,0.0,0.68767726,0,0,0,0,0,0,0,1,1.0
8675,315904,1989-06-07,1,IN,1,0,1,0,1,0,1964-12-28,24,28239.0,6800.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8676,315905,1988-11-08,1,SM,0,0,1,0,1,0,1964-12-12,23,29667.0,6500.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
8677,315906,1988-04-04,1,CV,1,1,0,1,0,0,1961-03-18,27,15859.0,2444.656,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0
8678,315909,1988-09-09,1,OH,1,1,1,1,0,0,1956-06-09,32,20041.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
8679,315910,1988-06-20,1,HF,0,0,1,0,0,1,1965-12-16,22,17346.0,4103.911,0.33528507,0.0,0.0,0,0,1,0,0,0,0,1,0.40733594
8680,315914,1988-11-16,0,NE,0,0,0,1,0,0,1958-02-10,30,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
8681,315915,1989-01-12,0,LC,0,1,0,1,0,0,1955-06-19,33,5018.0,8220.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0.0
8682,315916,1988-03-31,1,IN,1,0,0,0,1,0,1955-05-24,32,4854.0,0.0,0.21116078,0.0,1.0,0,1,0,0,1,0,0,1,1.0
8683,315917,1988-09-26,1,LC,1,0,0,0,0,1,1933-12-18,54,51.0,140.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1.0
8684,315918,1988-04-26,1,JK,1,1,0,1,0,0,1961-05-26,26,60.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,1.0
8685,315920,1988-09-28,0,HF,0,0,1,0,1,0,1954-04-09,34,7758.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1.0
8686,315925,1989-02-01,0,LC,0,0,1,1,0,0,1963-10-29,25,55105.0,15000.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8687,315928,1989-03-08,1,IN,0,0,0,0,1,0,1947-08-16,41,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0
8688,315931,1988-04-25,0,CV,0,0,0,0,1,0,1965-01-25,23,8674.0,2900.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8689,315932,1988-10-18,1,CV,0,0,0,0,1,0,1962-04-11,26,45317.0,5000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8690,315935,1989-06-09,1,PR,0,0,1,0,0,1,1961-12-20,27,94191.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1.0
8691,315936,1988-10-11,0,HF,0,0,1,0,0,1,1950-08-31,38,10457.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0
8692,315937,1989-01-05,1,SM,1,0,1,1,0,0,1966-03-02,22,7395.0,6000.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8693,315938,1988-04-28,0,IN,0,0,1,0,1,0,1963-04-02,25,16911.0,1600.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
8694,315939,1988-06-21,0,LC,0,0,1,0,1,0,1938-04-24,50,5442.0,7000.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0
8695,315940,1989-06-23,1,IN,0,0,1,0,0,1,1958-06-21,31,7563.0,4103.911,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
8696,315941,1987-12-16,1,IN,0,0,1,0,1,0,1964-10-29,23,0.0,1500.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8697,315943,1988-06-15,0,HF,0,0,0,1,0,0,1954-11-04,33,23670.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
8698,315946,1988-11-04,1,CV,1,0,0,1,0,0,1952-06-10,36,2610.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
8699,315947,1988-12-07,1,JK,1,0,1,1,0,0,1963-02-06,25,9696.0,4103.911,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0.0
8700,315948,1988-03-22,1,JK,1,1,0,0,1,0,1961-07-30,26,1077.0,2444.656,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
8701,315949,1988-03-11,0,OH,0,0,1,1,0,0,1956-08-09,31,23342.0,400.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0.0
8702,315954,1988-08-29,0,CV,0,0,0,0,1,0,1955-01-15,33,2601.0,2000.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0
8703,315955,1988-02-17,1,JC,0,0,1,1,0,0,1956-06-22,31,48968.0,10000.0,0.0,0.0,1.0,0,1,0,0,1,0,0,1,0.0
8704,315956,1988-03-24,0,IN,0,0,1,0,1,0,1951-09-16,36,28935.0,10000.0,1.0,0.0,0.68767726,0,0,0,0,0,1,0,0,0.0
8705,315960,1988-11-08,0,LC,0,0,0,1,0,0,1945-01-22,43,5762.0,10000.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
8706,315962,1989-08-16,0,PR,0,0,0,0,0,1,1952-07-10,37,18.0,0.0,0.0,0.0,0.71640396,0,0,0,0,0,1,0,1,1.0
8707,315964,1988-04-15,1,CV,0,1,0,0,0,1,1935-05-30,52,1632.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,1.0
8708,315965,1988-09-27,1,SM,1,1,0,0,1,0,1961-01-17,27,5487.0,3910.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0.0
8709,315966,1988-03-02,1,PR,0,0,1,0,1,0,1961-05-29,26,2442.0,400.0,0.0,0.0,0.68767726,0,0,0,1,0,0,0,0,1.0
8710,315967,1989-06-02,1,IN,1,1,0,0,0,1,1960-02-06,29,486.0,0.0,0.21116078,0.0,0.0,1,0,0,1,0,0,0,0,1.0
8711,315968,1988-06-03,1,OH,0,1,0,0,0,1,1950-09-09,37,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1.0
8712,315969,1989-03-13,1,IN,1,0,0,1,0,0,1963-07-06,25,17364.0,4200.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8713,315970,1988-12-23,1,IN,1,0,1,0,0,1,1955-10-07,33,4047.0,3200.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
8714,315973,1988-05-03,0,CV,0,0,0,0,0,1,1958-03-20,30,21255.0,0.0,0.21116078,0.0,0.0,0,0,0,0,1,0,0,0,1.0
8715,315976,1989-06-16,0,IN,0,0,1,0,0,1,1954-03-05,35,19128.0,8000.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0.0
8716,315977,1988-03-18,0,LC,0,0,0,0,1,0,1952-06-19,35,34191.0,11000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
8717,315980,1988-11-22,1,IN,0,0,0,0,1,0,1950-02-08,38,132.0,0.0,0.21116078,0.0,0.0,0,0,0,0,0,1,0,0,1.0
8718,315981,1989-07-28,0,IN,0,0,0,0,0,1,1967-02-02,22,3567.0,2444.656,0.21116078,0.0,0.0,1,0,1,0,0,0,0,0,0.5332298
8719,315982,1989-01-03,1,NE,0,0,0,1,0,0,1966-01-25,22,14078.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1.0
8720,315985,1988-03-15,1,CV,1,1,0,1,0,0,1943-09-24,44,555.0,57.0,0.0,1.0,0.0,1,0,0,0,0,1,0,0,1.0
8721,315986,1988-08-05,1,IN,0,0,1,0,1,0,1963-04-13,25,156.0,600.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0.0
8722,315987,1988-08-09,0,HF,0,0,0,1,0,0,1952-01-21,36,0.0,2444.656,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
8723,315988,1988-01-22,1,IN,0,0,1,0,1,0,1960-06-30,27,44309.0,270.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
8724,315989,1988-11-23,1,IN,0,0,0,0,1,0,1947-12-27,40,19900.0,6080.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0
8725,315990,1989-02-23,1,SM,0,0,1,0,1,0,1934-03-15,54,5144.0,4103.911,1.0,0.0,0.0,0,0,0,0,0,0,1,0,1.0
8726,315991,1989-05-01,1,LC,1,0,0,1,0,0,1952-01-16,37,22510.0,684.0,0.0,1.0,1.0,0,1,0,0,0,1,0,0,1.0
8727,315992,1989-04-21,1,NE,1,1,0,1,0,0,1963-12-30,25,12050.0,3216.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
8728,315994,1988-08-23,1,IN,1,0,1,0,1,0,1953-07-25,35,14961.0,1155.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
8729,315995,1988-08-25,0,PR,0,0,1,0,1,0,1946-01-02,42,7776.0,3200.0,0.0,1.0,0.68767726,0,1,0,0,0,1,0,0,0.0
8730,315998,1988-08-22,1,CC,1,0,0,1,0,0,1949-09-30,38,0.0,2444.656,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0.5332298
8731,316001,1988-05-04,0,JK,0,0,1,1,0,0,1965-11-19,22,29276.0,5000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
